pitch_no,game_no,pa_of_inning,pitch_of_pa,batter_side,pitcher_throws,outs,balls,strikes,k_or_bb,hit_type,play_result,pitch_call,tagged_pitch_type,rel_speed,spin_rate,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,strike_prob,exit_speed,angle,direction,distance,bearing
702,9,2,4,Left,Right,1,1,2,Undefined,Undefined,Undefined,BallCalled,Fastball,91.79060065,2282.180823,1:30,5.786605204,2.742156971,5.952605187,-19.33864557,13.46092748,14.86952064,4.40E+00,1.610451029,1.69E-06,NULL,NULL,NULL,NULL,NULL
703,9,2,5,Left,Right,1,2,2,Strikeout,Undefined,Undefined,StrikeSwinging,Fastball,93.44162406,2300.799707,1:30,5.779001306,2.661810267,5.931913415,-16.29834438,15.65073066,1.67E+01,3.184541948,0.89139857,0.246450931,NULL,NULL,NULL,NULL,NULL
704,9,3,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,93.50602943,2297.715567,1:00,5.937257413,2.328989409,5.928955078,-14.67665871,17.04698052,10.46482203,3.185976698,0.506843029,0.934019268,NULL,NULL,NULL,NULL,NULL
705,9,3,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,FoulBall,Curveball,78.60830204,2272.040615,7:00,5.864695849,2.417892178,5.351219563,-62.88078248,-16.62320705,-9.191040655,1.316668608,-0.708201725,0.039415125,NULL,NULL,NULL,NULL,NULL
706,9,3,3,Right,Right,2,0,2,Undefined,Undefined,Undefined,BallCalled,Slider,86.30595594,2282.870913,9:45,5.733790024,2.468378898,6.065538897,-35.76976677,1.533104511,-3.566173217,-2.57E-01,-2.429145063,5.86E-06,NULL,NULL,NULL,NULL,NULL
707,9,3,4,Right,Right,2,1,2,Undefined,Popup,Out,InPlay,Fastball,94.66307239,2493.251484,1:15,5.818647598,2.43088732,6.000161862,-13.3612803,17.70060044,14.37065455,3.707928621,-0.241554552,0.015272612,71.1482,67.4369,53.0156,108.188,53.0156
708,9,1,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,92.86892518,2246.517912,1:15,5.833050942,2.64195794,6.029116772,-17.40518937,14.5232117,11.70605814,3.696986069,0.28864915,0.011911895,NULL,NULL,NULL,NULL,NULL
709,9,1,2,Left,Right,0,1,0,Undefined,Undefined,Undefined,StrikeCalled,ChangeUp,81.23154193,1514.301972,2:15,5.814642182,2.584356262,6.193422701,-35.26298648,5.936226674,1.57E+01,1.636189672,-0.234461179,0.87333709,NULL,NULL,NULL,NULL,NULL
710,9,1,3,Left,Right,0,1,1,Undefined,Undefined,Undefined,StrikeSwinging,Curveball,80.0191911,2262.750463,7:00,5.863629312,2.613176677,5.466730137,-59.70024934,-15.24841928,-7.800282807,1.329148034,-0.689165736,0.029958749,NULL,NULL,NULL,NULL,NULL
711,9,1,4,Left,Right,0,1,2,Undefined,GroundBall,Out,InPlay,Curveball,80.06807452,2324.309584,7:15,5.771577161,2.668298296,5.429302955,-59.20863107,-14.77807408,-9.940579488,1.696752334,0.138017969,0.701913714,85.51032923,-15.46814408,32.24748895,7.724043109,24.25748088
712,9,2,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,94.433776,2306.006776,1:15,5.823842049,2.671350863,6.179969492,-15.70865295,14.95894862,12.59992196,4.91E+00,0.731679137,2.06E-05,NULL,NULL,NULL,NULL,NULL
713,9,2,2,Left,Right,1,1,0,Undefined,Undefined,Undefined,BallCalled,Fastball,91.94697891,2264.408187,1:30,5.847710153,2.677263175,5.823109049,-17.55200346,15.44872379,14.98530667,4.42E+00,0.490163523,4.98E-05,NULL,NULL,NULL,NULL,NULL
714,9,2,3,Left,Right,1,2,0,Undefined,Undefined,Undefined,StrikeSwinging,Fastball,94.39239542,2317.658914,1:30,5.837433051,2.725510997,5.700543684,-17.2450027,14.12185303,14.33294107,2.818044762,0.697058678,0.976131201,NULL,NULL,NULL,NULL,NULL
715,9,2,4,Left,Right,1,2,1,Undefined,Undefined,Undefined,BallCalled,Fastball,93.86840733,2300.360915,1:30,5.811106287,2.657954401,5.852306364,-16.80483413,14.61525777,15.18789911,4.11E+00,0.204510442,5.03E-05,NULL,NULL,NULL,NULL,NULL
716,9,2,5,Left,Right,1,3,1,Undefined,Undefined,Undefined,StrikeSwinging,Fastball,94.2127315,2274.75274,1:15,5.800974793,2.614459908,5.862498263,-16.16105526,15.10954416,1.32E+01,3.763932823,0.421638099,0.003643558,NULL,NULL,NULL,NULL,NULL
717,9,2,6,Left,Right,1,3,2,Undefined,Undefined,Undefined,FoulBall,Fastball,95.09521107,2381.710179,1:15,5.758157784,2.55981101,5.938830263,-14.53780249,15.95243212,13.43745938,2.994212424,-0.121184698,0.957349896,77.14749687,17.10102945,-172.6255553,149.4001779,-170.7744083
718,9,2,7,Left,Right,1,3,2,Walk,Undefined,Undefined,BallCalled,Fastball,94.65956498,2375.783555,1:30,5.799937295,2.682591736,5.936939998,-14.8271794,16.11679301,15.49914408,3.076146494,-0.677576656,0.722942531,NULL,NULL,NULL,NULL,NULL
719,9,3,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,StrikeCalled,ChangeUp,82.00903378,1357.078184,2:30,5.758164314,2.895948556,6.125857423,-37.56043867,3.179562485,13.79790229,1.668833468,0.25445938,0.914396226,NULL,NULL,NULL,NULL,NULL
720,9,3,2,Left,Right,1,0,1,Undefined,Undefined,Undefined,FoulBall,Fastball,94.0062433,2321.397908,1:15,5.789378123,2.694477069,5.789565752,-16.69202569,14.645339,1.27E+01,1.833684401,-0.221288893,0.945860624,72.84575192,19.26654683,-156.3106457,152.748601,-158.8587767
721,9,3,3,Left,Right,1,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,94.59957088,2396.848745,1:15,5.816062656,2.693078063,5.788159573,-15.578551,15.50444218,12.84768796,3.503151412,1.1908712,0.001099659,NULL,NULL,NULL,NULL,NULL
722,9,3,4,Left,Right,1,1,2,Undefined,GroundBall,Double,InPlay,Curveball,80.30846667,2345.06993,7:15,5.682511407,2.63117114,5.674752621,-57.78063726,-14.32290702,-9.638713016,1.721029629,-0.185642985,0.738561988,109.2891646,2.061732195,0.764185608,71.42532529,-0.095240614
723,9,4,1,Right,Right,1,0,0,Undefined,GroundBall,Out,InPlay,Fastball,93.47937236,2280.524782,1:00,5.817315761,2.630281514,5.931502903,-15.48725586,16.26008193,10.86042855,2.319181926,-0.165906271,0.996234596,108.4006175,-2.647756373,3.542169118,30.7638689,3.727679231
724,9,5,1,Left,Right,2,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,92.44390882,2435.795936,1:30,5.741151674,2.685529654,5.862814147,-16.45349361,16.35812499,14.46476758,2.935552635,-1.237944037,0.002798524,NULL,NULL,NULL,NULL,NULL
725,9,5,2,Left,Right,2,1,0,Undefined,Undefined,Undefined,FoulBall,Fastball,93.5289924,2464.671093,1:30,5.7944096,2.693277184,5.721489065,-15.4531241,16.75844528,14.74344635,2.172942389,-0.091798059,0.996601343,NULL,NULL,NULL,NULL,NULL
726,9,5,3,Left,Right,2,1,1,Undefined,FlyBall,Out,InPlay,Fastball,93.95956656,2503.141265,1:45,5.731651096,2.66000966,6.099050551,-16.96731056,14.04650873,17.55460882,2.464777323,-0.459631306,0.988457024,86.94886946,31.74652234,7.880282157,331.9356573,2.479531223
727,9,1,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,94.08646734,2239.279312,1:30,5.866939196,2.397388636,5.772519058,-19.25612105,11.92728488,12.29115642,3.031214751,-0.308885185,0.98666048,NULL,NULL,NULL,NULL,NULL
728,9,1,2,Right,Right,0,0,1,Undefined,FlyBall,HomeRun,InPlay,Fastball,94.12001107,2329.378181,1:15,5.896700575,2.372987278,6.248503037,-14.6973073,16.07889594,1.15E+01,3.085148781,0.437696314,0.91844368,106.8520022,24.65938452,-29.69783858,386.8620164,-43.93194112
729,9,2,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,StrikeCalled,Curveball,78.96852968,2345.807114,7:00,5.784970416,2.652361918,5.146147618,-60.19228258,-14.18717766,-7.53560881,1.465771381,-0.050509366,0.558199108,NULL,NULL,NULL,NULL,NULL
730,9,2,2,Right,Right,0,0,1,Undefined,Undefined,Undefined,BallCalled,Fastball,93.85849814,2239.409055,1:00,5.802126595,2.48374044,6.059153912,-17.4590587,13.75988747,7.676450848,3.132618966,-0.927676777,0.166199863,NULL,NULL,NULL,NULL,NULL
731,9,2,3,Right,Right,0,1,1,Undefined,Undefined,Undefined,BallCalled,Curveball,79.02476733,2238.646206,7:15,5.796996043,2.489999578,5.595765797,-61.66105508,-16.18740257,-10.98120912,0.881697236,-0.772051654,0.00026241,NULL,NULL,NULL,NULL,NULL
732,9,2,4,Right,Right,0,2,1,Undefined,Undefined,Undefined,BallCalled,Fastball,94.22040017,2296.788547,1:15,5.847508877,2.495999225,6.021982232,-18.1492617,13.09064557,10.64694607,1.807802142,-0.911652848,0.529862821,NULL,NULL,NULL,NULL,NULL
733,9,2,5,Right,Right,0,3,1,Undefined,Popup,Out,InPlay,Fastball,93.81432799,2359.542343,1:15,5.842040835,2.483638979,6.067113635,-16.61446839,14.63615833,12.79241018,2.385359477,0.398565262,0.994572341,75.6802,57.6773,49.7706,168.426,49.7706
734,9,3,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,92.3966333,2319.448712,1:15,5.889370056,2.729667703,5.91022637,-18.68727699,13.78022289,1.16E+01,2.430443056,0.204511165,0.997176647,NULL,NULL,NULL,NULL,NULL
735,9,3,2,Left,Right,1,0,1,Undefined,Undefined,Undefined,FoulBall,Fastball,92.34428646,2250.473757,1:15,5.799402081,2.590257571,5.970696025,-17.83135146,14.461321,12.64722637,2.701484984,0.66614567,0.958599687,69.43088885,44.94975614,-147.0104503,193.79587,-151.3937056
736,9,3,3,Left,Right,1,0,2,Strikeout,Undefined,Undefined,StrikeSwinging,Fastball,92.90751568,2262.188122,1:00,5.734315617,2.733984658,5.958572902,-15.87677982,16.03360796,8.657366721,3.99E+00,0.708274818,5.47E-05,NULL,NULL,NULL,NULL,NULL
737,9,4,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,BallCalled,Curveball,78.37521391,2311.634036,7:00,5.815974967,2.602349753,5.199719429,-65.09990066,-18.18605056,-1.06E+01,1.285535622,-0.500671233,0.056379642,NULL,NULL,NULL,NULL,NULL
738,9,4,2,Right,Right,2,1,0,Undefined,Undefined,Undefined,StrikeSwinging,Slider,85.61177436,2264.630419,10:45,5.701868604,2.520713043,5.605985572,-35.39850667,2.748611988,-2.271697107,1.061259104,-0.378895631,0.000761055,NULL,NULL,NULL,NULL,NULL
739,9,4,3,Right,Right,2,1,1,Undefined,GroundBall,Out,InPlay,Fastball,93.91626945,2346.623542,1:15,5.788733107,2.545759776,5.962353127,-16.95449723,14.06825254,11.18177177,3.158271492,0.024071698,0.918691218,90.27253983,-0.865928084,-13.50055592,39.46625967,-13.07617778
740,9,1,1,Left,Right,0,0,0,Undefined,FlyBall,Out,InPlay,Fastball,93.74893882,2255.605327,1:15,5.856891926,2.624664459,5.942836644,-17.88797296,13.56836369,11.74088673,2.537075378,-0.183059674,0.995544255,91.43290997,30.08941518,8.63116051,348.0861944,4.352929932
741,9,2,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,93.66470842,2217.539066,1:15,5.764998537,2.584622488,5.987852826,-16.60703164,14.85917751,12.05387378,3.632500794,0.070020374,0.101618104,NULL,NULL,NULL,NULL,NULL
742,9,2,2,Left,Right,1,1,0,Undefined,LineDrive,Double,InPlay,Fastball,93.08398973,2204.939834,1:30,5.750833107,2.563405811,5.69117326,-17.19562376,15.00988431,13.41797678,2.491714064,0.216145508,0.996840835,104.0492174,15.70787896,-6.876020449,334.5885239,-20.27841254
743,9,3,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,92.93069556,2319.679741,1:30,5.741557754,2.644217853,6.100857879,-16.53082621,15.66867545,16.02702381,2.074293694,-1.308582417,0.001474335,NULL,NULL,NULL,NULL,NULL
744,9,3,2,Left,Right,1,1,0,Undefined,Undefined,Undefined,BallCalled,ChangeUp,83.55254269,1384.973098,1:45,5.612581714,2.808064734,5.866543211,-29.75675981,9.973074457,13.69185052,1.869911687,0.958738078,0.660461545,NULL,NULL,NULL,NULL,NULL
745,9,3,3,Left,Right,1,2,0,Undefined,Undefined,Undefined,FoulBall,ChangeUp,82.23365218,1520.124678,2:45,5.656109464,2.696246575,6.196654336,-38.15474917,2.360313369,1.53E+01,1.257275483,0.140487379,0.12056762,NULL,NULL,NULL,NULL,NULL
746,9,3,4,Left,Right,1,2,1,Undefined,Undefined,Undefined,StrikeSwinging,Fastball,93.47027309,2252.242751,1:15,5.691657139,2.462210406,5.9925164,-15.58919485,16.01317126,11.30568717,3.702846143,-0.89057377,0.00417476,NULL,NULL,NULL,NULL,NULL
747,9,3,5,Left,Right,1,2,2,Undefined,Undefined,Undefined,BallCalled,Fastball,94.61926213,2209.105322,1:15,5.659637568,2.511067573,6.061072137,-16.93630994,13.79454187,10.90452312,4.03E+00,-0.734878575,5.89E-05,NULL,NULL,NULL,NULL,NULL
748,9,3,6,Left,Right,1,3,2,Walk,Undefined,Undefined,BallCalled,Fastball,93.69637092,2212.211997,1:15,5.661606708,2.576773981,6.03813657,-16.80188578,14.56621668,10.59641615,4.13E+00,0.7316534,4.56E-05,NULL,NULL,NULL,NULL,NULL
749,10,1,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,94.09429464,2195.15579,1:00,5.84907579,2.596931973,5.852436497,-15.92850719,15.50768822,9.84E+00,1.969994739,-0.615396016,0.966648459,NULL,NULL,NULL,NULL,NULL
750,10,1,2,Right,Right,0,0,1,Undefined,Undefined,Undefined,StrikeCalled,Curveball,78.8277881,2056.512277,7:00,5.85262346,2.623976732,5.209167558,-61.84898036,-15.51431087,-9.501477785,2.968609217,0.692951955,0.870425403,NULL,NULL,NULL,NULL,NULL
751,10,1,3,Right,Right,0,0,2,Undefined,GroundBall,Out,InPlay,Curveball,80.27038881,2032.06285,7:00,5.777860183,2.684494037,5.6460787,-58.87560308,-14.78264402,-8.124916587,2.084608179,0.238506193,0.969666243,98.22453221,-16.02758561,-13.3542491,7.913480281,-14.21294306
752,10,2,1,Left,Right,1,0,0,Undefined,GroundBall,Out,InPlay,Fastball,93.65278982,2266.575353,1:30,5.813479808,2.809571092,5.736666364,-18.88550833,12.89420744,1.36E+01,2.876899244,0.029453481,0.994951725,110.460008,-10.78892032,12.59707692,16.66371591,10.61375024
753,10,3,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,93.99485777,2275.056368,1:15,5.85944457,2.581920169,5.862527277,-16.7299736,14.65367115,11.86855154,2.479228558,0.887142779,0.669783831,106.5617876,4.873682191,-58.27874542,98.88045118,-60.42208758
754,10,3,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,StrikeCalled,Fastball,94.0386328,2365.59405,1:15,5.895580132,2.621547847,5.901237873,-18.07922018,13.4965458,11.02643221,2.647512815,-0.189054096,0.987659037,NULL,NULL,NULL,NULL,NULL
755,10,3,3,Right,Right,2,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,95.05057455,2377.70248,1:30,5.820409447,2.641559438,5.920499077,-16.73786474,14.29998056,14.38483542,3.646189556,-0.434869191,0.00711606,NULL,NULL,NULL,NULL,NULL
756,10,3,4,Right,Right,2,1,2,Undefined,Undefined,Undefined,BallCalled,Curveball,80.12110013,2290.340123,6:45,5.860440777,2.574321724,5.249422973,-60.11987487,-15.23586003,-7.091384957,7.87E-01,-1.190649076,8.72E-05,NULL,NULL,NULL,NULL,NULL
757,10,3,5,Right,Right,2,2,2,Undefined,Undefined,Undefined,BallCalled,Curveball,78.32268773,2376.879418,6:30,5.994428626,2.623278764,4.228379928,-66.21532855,-17.19686556,-3.59E+00,-1.02E+00,-2.1946476,3.47E-05,NULL,NULL,NULL,NULL,NULL
758,10,3,6,Right,Right,2,3,2,Undefined,LineDrive,Out,InPlay,Fastball,94.27066619,2387.410046,1:00,5.735693311,2.520074123,6.651359047,-15.06064154,15.38316674,8.427128595,2.375545631,-0.818517244,0.771962941,99.98518484,19.52656631,-1.047052497,358.4046251,2.684315079
759,10,1,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,93.27766971,2278.113202,1:30,5.873225192,2.56859663,5.877705306,-17.49394456,14.42436658,12.97532743,2.976008969,0.901017539,0.50420028,69.53980446,60.87209693,137.1313728,162.4423876,153.7443569
760,10,1,2,Right,Right,0,0,1,Undefined,Undefined,Undefined,BallCalled,Fastball,93.55115579,2132.594534,1:15,5.91190486,2.559068033,6.110164817,-18.1953717,13.59467046,9.745972747,2.586956079,1.04783376,0.110016964,NULL,NULL,NULL,NULL,NULL
761,10,1,3,Right,Right,0,1,1,Undefined,Undefined,Undefined,BallCalled,Fastball,93.7359226,2193.921607,1:15,5.882439129,2.559614676,6.177566276,-17.69414145,13.6641539,10.15870751,2.301816872,1.353240492,0.0011577,NULL,NULL,NULL,NULL,NULL
762,10,1,4,Right,Right,0,2,1,Undefined,Undefined,Undefined,BallCalled,Fastball,94.13152362,2211.086067,12:30,5.814542048,2.445052048,6.118604263,-14.20627935,17.09720611,5.229659639,1.77E+00,-1.95289783,5.55E-05,NULL,NULL,NULL,NULL,NULL
763,10,1,5,Right,Right,0,3,1,Undefined,FlyBall,HomeRun,InPlay,Fastball,94.43956002,2213.583461,12:45,5.82066128,2.579757369,6.128654846,-13.85977144,17.16925195,6.724882613,3.196257263,0.125602138,0.919142902,106.6770141,27.96352899,12.21186714,403.8601723,26.87411658
764,10,2,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,BallCalled,ChangeUp,82.67001719,1495.119701,3:00,5.735387823,2.790502256,6.107290221,-40.95728758,-0.708941991,11.6189287,3.244336507,1.154195868,0.009494014,NULL,NULL,NULL,NULL,NULL
765,10,2,2,Left,Right,0,1,0,Undefined,Undefined,Undefined,BallCalled,Fastball,93.6762622,2242.998757,1:15,5.699896115,2.750579416,5.765411301,-17.46445509,14.38380703,12.19009397,3.809064727,0.070572032,0.003012414,NULL,NULL,NULL,NULL,NULL
766,10,2,3,Left,Right,0,2,0,Undefined,Undefined,Undefined,BallCalled,Fastball,94.37718149,2228.128584,1:15,5.729073037,2.690465159,6.06799656,-17.47682489,13.70197004,11.44925497,1.06E+00,-1.333183186,8.16E-05,NULL,NULL,NULL,NULL,NULL
767,10,2,4,Left,Right,0,3,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,94.26303176,2222.308695,1:30,5.700549022,2.69879776,5.810943802,-19.35196629,12.07731342,13.17722635,2.07371911,0.309587207,0.996389151,NULL,NULL,NULL,NULL,NULL
768,10,2,5,Left,Right,0,3,1,Undefined,GroundBall,Out,InPlay,Fastball,94.00822225,2205.309162,1:30,5.673166138,2.767664938,5.894309399,-17.44182793,14.10763499,1.25E+01,1.922931681,0.183298612,0.989445031,107.5049827,-21.85263995,24.25115478,6.221859787,15.61555954
769,10,3,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,ChangeUp,82.67550862,1657.279834,2:00,5.685610357,2.856025462,5.895656361,-32.09174598,8.903359156,14.15430806,1.383562012,0.194704235,0.313179374,NULL,NULL,NULL,NULL,NULL
770,10,3,2,Left,Right,1,1,0,Undefined,Undefined,Undefined,BallCalled,ChangeUp,83.21600839,1669.428036,2:15,5.663581317,2.821442874,5.907797234,-35.18602895,5.14292388,14.80799798,0.982820012,-0.576135529,0.000304806,NULL,NULL,NULL,NULL,NULL
771,10,3,3,Left,Right,1,2,0,Undefined,Popup,Out,InPlay,Fastball,93.00202831,2394.20623,1:30,5.73644371,2.613207422,6.112569157,-18.82849389,13.21384545,14.58008437,2.352414003,0.432178502,0.997154951,78.2183,52.2116,-35.0946,202.161,-35.0946
772,10,4,1,Right,Right,2,0,0,Undefined,FlyBall,Out,InPlay,Slider,94.45545495,2343.187646,1:15,5.818173673,2.612218166,5.743395215,-16.31272263,15.17629966,10.71685602,3.164634913,-0.302507157,0.955197036,93.09518329,41.42103814,1.915205375,317.4744503,13.88243007
773,10,1,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,93.23295745,2306.269221,1:15,5.865038043,2.593649891,5.660722332,-17.51118224,14.96335287,10.17798914,2.95593785,0.211601726,0.991580427,NULL,NULL,NULL,NULL,NULL
774,10,1,2,Right,Right,0,0,1,Undefined,Undefined,Undefined,StrikeCalled,Fastball,93.58826041,2407.312136,1:15,5.836977885,2.528897341,6.179905324,-16.65479999,14.76620898,12.57459752,2.478498264,-0.076893813,0.989317954,NULL,NULL,NULL,NULL,NULL
775,10,1,3,Right,Right,0,0,2,Undefined,Undefined,Undefined,BallCalled,Curveball,78.26005334,2284.594448,7:00,5.853677354,2.594549716,4.531042066,-64.24560659,-15.70296735,-8.80E+00,7.21E-01,-2.396161109,8.49E-06,NULL,NULL,NULL,NULL,NULL
776,10,1,4,Right,Right,0,1,2,Undefined,Undefined,Undefined,FoulBall,Fastball,93.20423153,2245.420387,1:00,5.825683964,2.294653882,6.04215896,-15.22254466,16.7805027,10.47855027,2.885839288,-0.181297842,0.970241487,NULL,NULL,NULL,NULL,NULL
777,10,1,5,Right,Right,0,1,2,Undefined,Undefined,Undefined,BallCalled,Slider,83.74064786,2149.667295,10:45,5.688598192,2.618211861,5.728240346,-36.68209115,3.160671129,-2.682663303,2.102572042,-0.968565941,0.359004855,NULL,NULL,NULL,NULL,NULL
778,10,1,6,Right,Right,0,2,2,Undefined,GroundBall,Single,InPlay,Fastball,92.68847676,2267.106323,1:00,5.751436714,2.485262722,5.170065381,-17.97315889,15.33119841,9.85E+00,3.009951064,0.42998684,0.940610826,97.73366925,0.40942936,-26.92924101,57.82403971,-27.51771802
779,10,2,1,Left,Right,0,0,0,Undefined,FlyBall,Out,InPlay,Fastball,92.11426395,2316.628481,1:15,5.762869353,2.819686473,6.133698471,-17.43676452,15.03160159,1.06E+01,2.975124438,0.339470213,0.987470448,80.27830782,38.85461468,-32.50748905,279.8989313,-45.49153962
780,10,3,1,Right,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,Slider,86.00210224,2258.514152,11:15,5.69135274,2.598557049,5.924033201,-32.33160002,5.128709467,-1.814309251,1.268367666,-0.70616974,0.032324772,NULL,NULL,NULL,NULL,NULL
781,10,3,2,Right,Right,1,1,0,Undefined,Undefined,Undefined,StrikeSwinging,ChangeUp,83.34258609,1508.88396,2:00,5.743501508,2.517850568,6.130449048,-31.50705144,8.238580256,14.52933497,1.498100895,0.685673247,0.365503252,NULL,NULL,NULL,NULL,NULL
782,10,3,3,Right,Right,1,1,1,Undefined,Undefined,Undefined,StrikeCalled,Fastball,94.36435888,2376.280945,1:30,5.765636831,2.450887056,5.888245142,-18.08618159,13.22505752,12.07750613,2.676315878,-0.874504317,0.727763951,NULL,NULL,NULL,NULL,NULL
783,10,3,4,Right,Right,1,1,2,Undefined,Undefined,Undefined,BallCalled,Fastball,94.76047959,2341.393236,1:15,5.716296072,2.588113035,5.690385713,-16.26265873,14.90843721,12.22672027,4.27E+00,0.750523614,4.22E-05,NULL,NULL,NULL,NULL,NULL
784,10,3,5,Right,Right,1,2,2,Strikeout,Undefined,Undefined,StrikeSwinging,Fastball,95.00531998,2341.90041,1:30,5.700796242,2.677080645,5.852989516,-17.53618155,13.40244026,11.8850578,2.251763429,-0.595124176,0.967263162,NULL,NULL,NULL,NULL,NULL
785,10,4,1,Left,Right,2,0,0,Undefined,Undefined,Undefined,StrikeSwinging,ChangeUp,83.56803734,1508.918327,2:15,5.603576747,2.80091741,6.151698547,-33.17923571,6.346049959,1.50E+01,1.320135853,0.124377676,0.080852032,NULL,NULL,NULL,NULL,NULL
786,10,4,2,Left,Right,2,0,1,Undefined,GroundBall,Out,InPlay,ChangeUp,83.72375041,1436.2218,2:45,5.528699947,2.751678025,6.259572545,-37.03075052,2.08128489,15.09052317,1.327715711,0.382190491,0.044631194,97.22339069,-14.35256155,26.08162843,7.439448139,15.26741578
